date,popularity,id,name,artist
2025-06-02,60,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-06-03,59,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-06-04,57,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-06-05,56,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-06-06,57,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-06-07,59,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-06-08,61,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-06-09,62,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-06-10,64,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-06-11,65,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-06-12,65,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-06-13,65,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-06-14,63,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-06-15,63,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-06-16,61,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-06-17,61,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-06-18,60,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-06-19,60,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-06-20,62,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-06-21,63,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-06-22,63,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-06-23,64,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-06-24,63,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-06-25,63,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-06-26,60,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-06-27,59,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-06-28,62,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-06-29,61,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-06-30,60,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-07-01,62,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-07-02,62,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-07-03,62,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-07-04,63,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-07-05,62,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-07-06,65,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-07-07,65,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-07-08,63,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-07-09,64,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-07-10,67,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-07-11,68,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
2025-07-12,70,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey
